"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1969","서울특별시 서초구 반포동","1341","1341","0","반포래미안아이파크","84.88","202405","11","312,000","-","10","개인","개인","2018","서초중앙로 220","-","중개거래","서울 서초구","-"
"1970","서울특별시 서초구 반포동","1341","1341","0","반포래미안아이파크","130.92","202405","11","436,500","-","31","개인","개인","2018","서초중앙로 220","-","중개거래","서울 서초구","-"
"1971","서울특별시 서초구 반포동","60-5","60","5","반포미도2차아파트","71.49","202405","11","198,000","-","10","개인","개인","1989","사평대로 240","-","중개거래","서울 서초구","-"
"1972","서울특별시 서초구 반포동","2-12","2","12","아크로리버파크","84.95","202405","12","380,000","-","9","개인","개인","2016","신반포로15길 19","-","중개거래","서울 서초구, 서울 송파구","-"
"1973","서울특별시 서초구 반포동","30-26","30","26","반포리체","59.993","202405","13","238,000","-","11","개인","개인","2010","고무래로 35","-","중개거래","서울 서초구","-"
"1974","서울특별시 서초구 반포동","18-1","18","1","래미안퍼스티지","84.93","202405","15","378,000","-","29","개인","개인","2009","반포대로 275","-","중개거래","서울 서초구","-"
"1975","서울특별시 서초구 반포동","30-26","30","26","반포리체","59.993","202405","16","210,000","-","31","개인","개인","2010","고무래로 35","-","중개거래","서울 구로구","-"
"1976","서울특별시 서초구 반포동","2-12","2","12","아크로리버파크","84.95","202405","18","390,000","112동","15","개인","개인","2016","신반포로15길 19","-","중개거래","서울 서초구","24.05.29"
"1977","서울특별시 서초구 반포동","1341","1341","0","반포래미안아이파크","59.95","202405","18","240,000","-","16","개인","개인","2018","서초중앙로 220","-","중개거래","서울 서초구","-"
"1978","서울특별시 서초구 반포동","60-4","60","4","반포미도","84.96","202405","20","240,000","-","3","개인","개인","1987","서초중앙로29길 28","-","중개거래","서울 서초구","-"
"1979","서울특별시 서초구 반포동","1341","1341","0","반포래미안아이파크","59.95","202405","23","249,000","-","19","개인","개인","2018","서초중앙로 220","20240605","중개거래","서울 서초구","-"
"1980","서울특별시 서초구 반포동","1341","1341","0","반포래미안아이파크","59.95","202405","23","249,000","-","19","개인","개인","2018","서초중앙로 220","-","중개거래","서울 서초구","-"
"1981","서울특별시 서초구 반포동","20-43","20","43","반포자이","84.943","202405","24","330,000","137","9","개인","법인","2009","신반포로 270","-","중개거래","서울 서초구","24.05.31"
"1982","서울특별시 서초구 반포동","18-1","18","1","래미안퍼스티지","84.93","202405","26","380,000","120","17","개인","개인","2009","반포대로 275","-","중개거래","서울 서초구","24.05.30"
"1983","서울특별시 서초구 반포동","60-4","60","4","반포미도","84.96","202405","31","250,000","-","14","개인","개인","1987","서초중앙로29길 28","-","중개거래","서울 서초구","-"
"1984","서울특별시 서초구 서초동","1311-10","1311","10","서초푸르지오써밋","74.93","202405","7","245,000","-","20","개인","개인","2017","서운로 201","-","중개거래","서울 강남구, 서울 서초구","-"
"1985","서울특별시 서초구 서초동","1682","1682","0","서초래미안","84.97","202405","7","217,000","-","15","개인","개인","2003","서초대로65길 13-10","-","중개거래","서울 서초구","-"
"1986","서울특별시 서초구 서초동","1330","1330","0","서초동삼성쉐르빌2","35.22","202405","7","31,000","-","20","개인","개인","2002","강남대로53길 11","-","중개거래","서울 서초구","24.05.22"
"1987","서울특별시 서초구 서초동","1686-9","1686","9","서초교대e편한세상","84.97","202405","9","230,000","-","6","개인","개인","2010","서초중앙로24길 33","-","중개거래","서울 서초구, 서울 영등포구","-"
"1988","서울특별시 서초구 서초동","1326-17","1326","17","우성아파트","59.93","202405","9","159,000","-","12","개인","개인","1998","서초대로74길 30","-","중개거래","서울 서초구","-"
"1989","서울특별시 서초구 서초동","1311-10","1311","10","서초푸르지오써밋","84.95","202405","10","275,000","-","17","개인","개인","2017","서운로 201","-","중개거래","서울 서초구","-"
"1990","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","84.94","202405","10","210,000","-","17","개인","개인","2020","서운로 62","-","직거래","-","-"
"1991","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","84.94","202405","10","283,000","-","7","개인","개인","2020","서운로 62","-","중개거래","서울 서초구","-"
"1992","서울특별시 서초구 서초동","1754","1754","0","래미안서초에스티지S","84.17","202405","11","263,000","-","26","개인","개인","2018","서운로 104","-","중개거래","서울 서초구","-"
"1993","서울특별시 서초구 서초동","1446-11","1446","11","현대슈퍼빌","147.86","202405","12","230,000","-","6","개인","개인","2003","서초중앙로 15","-","중개거래","서울 서초구","-"
"1994","서울특별시 서초구 서초동","1315","1315","0","진흥아파트","160.46","202405","13","321,000","-","13","개인","개인","1979","서초대로 385","-","중개거래","서울 서초구","-"
"1995","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","74.93","202405","14","258,000","-","14","개인","개인","2020","서운로 62","-","중개거래","서울 서초구","-"
"1996","서울특별시 서초구 서초동","1350-13","1350","13","동원베네스트아파트","120.81","202405","14","167,000","-","5","개인","개인","2002","효령로74길 57","-","중개거래","서울 강남구, 서울 서초구","-"
"1997","서울특별시 서초구 서초동","1509-1","1509","1","서초한빛삼성","59.52","202405","15","134,000","-","2","개인","개인","1999","서초대로40길 72","-","중개거래","서울 서초구","-"
"1998","서울특별시 서초구 서초동","1682","1682","0","서초래미안","96.87","202405","15","223,000","-","17","개인","개인","2003","서초대로65길 13-10","-","중개거래","서울 서초구","-"
"1999","서울특별시 서초구 서초동","1338","1338","0","현대이에스에이아파트","163.95","202405","15","146,000","-","14","개인","개인","2002","효령로77길 20","-","중개거래","서울 서초구","-"
"2000","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","84.93","202405","16","290,500","-","18","개인","개인","2020","서운로 62","-","중개거래","서울 서초구","-"
"2001","서울특별시 서초구 서초동","1757","1757","0","서초그랑자이","84.51","202405","16","308,000","-","34","개인","개인","2021","효령로 391","-","중개거래","서울 서초구","-"
"2002","서울특별시 서초구 서초동","1436-14","1436","14","서초동아이파크","192.63","202405","16","245,000","-","9","개인","개인","2003","효령로68길 33","-","중개거래","서울 서초구, 서울 중구","-"
"2003","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","84.94","202405","17","293,000","-","24","개인","개인","2020","서운로 62","-","중개거래","서울 서초구","-"
"2004","서울특별시 서초구 서초동","1608-8","1608","8","경남아너스빌(1608-8)","84.92","202405","18","150,000","-","8","개인","개인","2006","효령로67길 32","-","중개거래","서울 서초구","-"
"2005","서울특별시 서초구 서초동","1301-6","1301","6","래미안서초스위트","59.9958","202405","18","200,000","-","24","개인","개인","2009","서운로 221","-","중개거래","서울 서초구","-"
"2006","서울특별시 서초구 서초동","1529","1529","0","서초2차e-편한세상","84.67","202405","18","165,500","-","6","개인","개인","2005","효령로49길 57","-","중개거래","서울 강남구, 서울 송파구","-"
"2007","서울특별시 서초구 서초동","1321-6","1321","6","서초동아타워","142.31","202405","20","160,000","-","10","개인","법인","1996","서운로 138","-","중개거래","서울 서초구","24.05.30"
"2008","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","59.96","202405","21","228,000","-","22","개인","개인","2020","서운로 62","-","중개거래","서울 마포구, 서울 서초구","-"
"2009","서울특별시 서초구 서초동","1311-10","1311","10","서초푸르지오써밋","84.93","202405","22","270,000","-","15","개인","개인","2017","서운로 201","-","중개거래","광주 남구, 서울 서초구","-"
"2010","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","59.96","202405","23","225,000","112동","27","개인","개인","2020","서운로 62","-","중개거래","서울 서초구","24.05.30"
"2011","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","114.7","202405","25","373,000","-","14","개인","개인","2020","서운로 62","-","중개거래","서울 강서구, 서울 서초구","-"
"2012","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","59.96","202405","25","228,000","-","27","개인","개인","2020","서운로 62","-","중개거래","서울 서초구","-"
"2013","서울특별시 서초구 서초동","1757","1757","0","서초그랑자이","84.87","202405","28","299,000","-","13","개인","개인","2021","효령로 391","-","중개거래","서울 서초구","-"
"2014","서울특별시 서초구 서초동","1326-17","1326","17","우성아파트","84.93","202405","28","197,500","-","7","개인","개인","1998","서초대로74길 30","-","중개거래","서울 서초구","-"
"2015","서울특별시 서초구 서초동","1755","1755","0","래미안 리더스원","84.94","202405","29","289,000","-","22","개인","개인","2020","서운로 62","-","중개거래","서울 서초구","-"
"2016","서울특별시 서초구 서초동","1333","1333","0","신동아아파트(1차)","88.68","202405","29","215,000","-","10","개인","개인","1978","사임당로 137","-","중개거래","서울 강남구, 서울 서초구","-"
"2017","서울특별시 서초구 내곡동","384","384","0","서초포레스타2단지","84.48","202405","8","145,000","-","12","개인","개인","2015","헌릉로8길 45","-","중개거래","서울 서초구","-"
"2018","서울특별시 서초구 신원동","579","579","0","서초포레스타5단지","59.93","202405","31","125,000","-","4","개인","개인","2014","청계산로7길 43","-","중개거래","서울 서초구","-"
"2019","서울특별시 강남구 역삼동","757","757","0","역삼래미안","59.53","202405","7","190,000","-","12","개인","개인","2005","선릉로69길 19","-","중개거래","서울 강남구","-"
"2020","서울특별시 강남구 역삼동","836","836","0","한스빌(836)","39.89","202405","8","42,000","-","7","개인","개인","1996","도곡로3길 26","-","중개거래","서울 강남구","-"
"2021","서울특별시 강남구 역삼동","754","754","0","개나리래미안","59.7","202405","9","202,000","-","17","개인","개인","2006","역삼로 306","-","중개거래","서울 강남구","-"
"2022","서울특별시 강남구 역삼동","755-4","755","4","e-편한세상","59.947","202405","13","212,000","-","14","개인","개인","2005","선릉로69길 20","-","중개거래","서울 강남구","-"
"2023","서울특별시 강남구 역삼동","754-1","754","1","역삼푸르지오","84.9097","202405","15","243,000","-","11","개인","개인","2006","언주로 332","-","중개거래","서울 강남구","-"
"2024","서울특별시 강남구 역삼동","606-18","606","18","현대휴먼터치빌","25.92","202405","16","24,000","-","7","법인","개인","1999","논현로 565","-","직거래","-","24.05.30"
"2025","서울특별시 강남구 역삼동","757","757","0","역삼래미안","80.87","202405","18","234,000","-","2","개인","개인","2005","선릉로69길 19","-","중개거래","서울 강남구, 서울 서초구","-"
"2026","서울특별시 강남구 역삼동","900","900","0","시티프라디움더강남101동","59.99","202405","20","180,000","-","8","개인","개인","2021","언주로 557","-","중개거래","경기 성남시분당구","-"
"2027","서울특별시 강남구 역삼동","754","754","0","개나리래미안","59.95","202405","24","204,500","-","12","개인","개인","2006","역삼로 306","-","중개거래","서울 강남구","-"
"2028","서울특별시 강남구 개포동","654","654","0","현대2","131.83","202405","8","305,000","-","4","개인","개인","1986","언주로 107","-","중개거래","서울 강남구","-"
"2029","서울특별시 강남구 개포동","1281","1281","0","디에이치아너힐즈","76.1709","202405","8","285,000","-","16","개인","개인","2019","삼성로 11","-","중개거래","서울 강남구","-"
"2030","서울특별시 강남구 개포동","12","12","0","삼익대청아파트","51.12","202405","10","139,700","-","14","개인","개인","1992","개포로109길 21","-","중개거래","서울 강남구, 서울 송파구","-"
"2031","서울특별시 강남구 개포동","185","185","0","개포주공7단지","73.26","202405","10","239,500","-","10","개인","개인","1983","개포로 516","-","중개거래","서울 강남구","-"
"2032","서울특별시 강남구 개포동","187","187","0","개포주공5단지","83.17","202405","10","272,000","-","6","개인","개인","1983","삼성로4길 17","20240604","중개거래","서울 강남구","-"
"2033","서울특별시 강남구 개포동","1282","1282","0","개포래미안포레스트","74.66","202405","11","225,000","-","4","개인","개인","2020","개포로 264","-","중개거래","서울 강남구","-"
"2034","서울특별시 강남구 개포동","651-1","651","1","개포더샵트리에","105.8064","202405","12","229,000","-","6","개인","개인","2021","개포로 311","-","중개거래","서울 강남구","-"
"2035","서울특별시 강남구 개포동","1280","1280","0","래미안블레스티지","59.967","202405","13","210,000","205","7","개인","개인","2019","선릉로 8","-","중개거래","서울 강남구, 서울 서대문구","24.05.16"
"2036","서울특별시 강남구 개포동","176-2","176","2","대치푸르지오발라드","52.0103","202405","14","143,100","-","8","개인","법인","2024","개포로 407","-","직거래","-","-"
"2037","서울특별시 강남구 개포동","187","187","0","개포주공5단지","83.17","202405","14","272,000","-","6","개인","개인","1983","삼성로4길 17","-","중개거래","서울 강남구","-"
"2038","서울특별시 강남구 개포동","12","12","0","성원대치2단지아파트","39.53","202405","15","112,000","-","6","개인","개인","1992","개포로109길 9","-","중개거래","서울 강남구","-"
"2039","서울특별시 강남구 개포동","12","12","0","성원대치2단지아파트","49.86","202405","16","136,500","-","5","개인","개인","1992","개포로109길 9","-","중개거래","경기 성남시분당구, 서울 강남구","-"
"2040","서울특별시 강남구 개포동","12","12","0","삼익대청아파트","39.53","202405","18","112,500","-","2","개인","개인","1992","개포로109길 21","-","중개거래","서울 강남구","-"
"2041","서울특별시 강남구 개포동","651-1","651","1","개포더샵트리에","108.0923","202405","18","235,000","-","15","개인","개인","2021","개포로 311","-","중개거래","서울 강남구","-"
"2042","서울특별시 강남구 개포동","1282","1282","0","개포래미안포레스트","84.83","202405","25","264,000","-","24","개인","개인","2020","개포로 264","-","중개거래","서울 강남구","-"
"2043","서울특별시 강남구 개포동","1280","1280","0","래미안블레스티지","59.888","202405","31","170,000","-","7","개인","개인","2019","선릉로 8","-","직거래","-","-"
"2044","서울특별시 강남구 청담동","65","65","0","진흥아파트","109.31","202405","9","200,000","-","11","개인","개인","1984","학동로 513","-","중개거래","서울 강남구","-"
"2045","서울특별시 강남구 청담동","65","65","0","진흥아파트","109.31","202405","9","200,000","5","11","개인","개인","1984","학동로 513","-","중개거래","서울 강남구","24.05.14"
"2046","서울특별시 강남구 청담동","65","65","0","진흥아파트","180.67","202405","11","360,000","-","1","개인","개인","1984","학동로87길 9","-","중개거래","서울 강남구","-"
"2047","서울특별시 강남구 청담동","108","108","0","청담건영","84.595","202405","13","285,000","-","15","개인","개인","1994","도산대로89길 49","-","중개거래","서울 강남구","-"
"2048","서울특별시 강남구 청담동","14","14","0","청담2차이-편한세상(201동,202동,203동)","113.21","202405","14","229,000","-","3","개인","개인","2006","도산대로70길 25","-","중개거래","서울 강남구","-"
"2049","서울특별시 강남구 청담동","134-38","134","38","청담자이","49.593","202405","15","190,000","-","9","개인","개인","2011","영동대로138길 12","-","중개거래","서울 강남구","-"
"2050","서울특별시 강남구 청담동","33","33","0","청담동삼성1차(101동)","84.57","202405","22","172,000","-","10","개인","개인","1997","삼성로133길 20","-","중개거래","서울 강남구","-"
"2051","서울특별시 강남구 청담동","23","23","0","현대아파트","84.76","202405","27","170,000","-","12","개인","개인","1988","선릉로 748","-","중개거래","서울 강남구","-"
"2052","서울특별시 강남구 삼성동","7-3","7","3","래미안삼성2차","134.81","202405","9","320,000","-","4","개인","개인","2007","선릉로130길 20","-","중개거래","서울 강남구, 서울 마포구","-"
"2053","서울특별시 강남구 삼성동","11","11","0","롯데캐슬프레미어","84.465","202405","9","255,000","-","11","개인","개인","2007","선릉로126길 22","-","중개거래","서울 강남구","-"
"2054","서울특별시 강남구 삼성동","16-2","16","2","삼성동힐스테이트 1단지","31.402","202405","11","107,000","-","17","개인","개인","2008","학동로68길 29","-","중개거래","서울 강남구","-"
"2055","서울특별시 강남구 삼성동","188","188","0","삼성동센트럴아이파크","84.99","202405","16","292,000","-","8","개인","개인","2018","삼성로 629","-","중개거래","서울 강남구","-"
"2056","서울특별시 강남구 삼성동","43","43","0","삼성동롯데캐슬킹덤","123.97","202405","18","248,000","-","4","개인","개인","2005","선릉로112길 53","-","중개거래","서울 강남구","-"
"2057","서울특별시 강남구 삼성동","7-3","7","3","래미안삼성2차","134.81","202405","18","329,000","-","6","개인","개인","2007","선릉로130길 20","-","중개거래","서울 강남구","-"
"2058","서울특별시 강남구 삼성동","142-7","142","7","LG선릉에클라트(A)","36.16","202405","25","41,000","-","6","개인","개인","2003","선릉로100길 42","-","중개거래","서울 강남구","-"
"2059","서울특별시 강남구 삼성동","45-5","45","5","그라나다","64.8","202406","4","80,000","-","5","개인","개인","2002","선릉로112길 74","-","중개거래","서울 강남구","-"
"2060","서울특별시 강남구 대치동","506","506","0","선경2차(8동-12동)","127.75","202405","7","400,000","-","6","개인","개인","1985","삼성로 151","-","중개거래","서울 강남구","-"
"2061","서울특별시 강남구 대치동","316","316","0","은마","76.79","202405","8","230,000","-","14","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","-"
"2062","서울특별시 강남구 대치동","503","503","0","개포우성1","84.81","202405","9","309,000","-","8","개인","개인","1983","선릉로 120","-","중개거래","서울 강남구","-"
"2063","서울특별시 강남구 대치동","974","974","0","대치현대","85","202405","10","236,000","-","14","개인","개인","1999","삼성로64길 5","-","중개거래","경기 성남시분당구, 서울 강남구","-"
"2064","서울특별시 강남구 대치동","506","506","0","선경1차(1동-7동)","117.7","202405","11","359,500","-","10","개인","개인","1983","삼성로 151","-","중개거래","서울 강남구","-"
"2065","서울특별시 강남구 대치동","985","985","0","래미안대치하이스턴","110.39","202405","11","290,000","-","9","개인","개인","1989","도곡로93길 12","-","중개거래","서울 강남구","-"
"2066","서울특별시 강남구 대치동","511","511","0","한보미도맨션1","84.48","202405","17","277,000","102","10","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","24.05.30"
"2067","서울특별시 강남구 대치동","1027","1027","0","래미안대치팰리스","114.14","202405","18","487,000","-","17","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","-"
"2068","서울특별시 강남구 대치동","316","316","0","은마","84.43","202405","24","254,000","-","2","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구","-"
"2069","서울특별시 강남구 대치동","1027","1027","0","래미안대치팰리스","84.97","202405","24","340,000","-","4","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","-"
"2070","서울특별시 강남구 대치동","890-49","890","49","선릉역대우아이빌(890-49)","25.42","202405","24","24,500","-","15","개인","법인","2004","테헤란로64길 9","-","직거래","-","24.05.29"
"2071","서울특별시 강남구 대치동","1025","1025","0","롯데캐슬리베","121.0894","202405","25","290,000","-","5","개인","개인","2008","도곡로 404","-","중개거래","서울 강남구","-"
"2072","서울특별시 강남구 논현동","22","22","0","신동아(22)","84.52","202405","15","165,000","102","6","개인","개인","1997","강남대로146길 28","-","중개거래","서울 강남구, 서울 서초구","24.05.17"
"2073","서울특별시 강남구 압구정동","434","434","0","신현대12차","182.95","202405","7","750,000","-","11","개인","개인","1982","압구정로 151","-","중개거래","서울 강남구","-"
"2074","서울특별시 강남구 압구정동","434","434","0","신현대12차","107.16","202405","8","410,000","-","8","개인","개인","1982","압구정로 151","-","중개거래","서울 강남구","-"
"2075","서울특별시 강남구 압구정동","456","456","0","현대6차(78~81,83,84,86,87동)","196.7","202405","10","710,000","-","12","개인","개인","1978","압구정로 201","-","중개거래","서울 강남구","-"
"2076","서울특별시 강남구 압구정동","369-1","369","1","현대1차(12,13,21,22,31,32,33동)","131.49","202405","11","503,000","-","12","개인","개인","1976","압구정로29길 71","-","중개거래","서울 강남구","-"
"2077","서울특별시 강남구 압구정동","397","397","0","미성2차","140.9","202405","16","455,000","-","12","개인","개인","1987","압구정로 113","-","중개거래","서울 강남구, 서울 광진구","-"
"2078","서울특별시 강남구 압구정동","433","433","0","신현대11차","183.41","202405","16","690,000","-","3","개인","법인","1983","압구정로 151","-","중개거래","서울 강남구","-"
"2079","서울특별시 강남구 압구정동","456","456","0","현대6차(78~81,83,84,86,87동)","157.36","202405","23","588,500","-","5","개인","개인","1978","압구정로 201","-","중개거래","서울 강남구","-"
"2080","서울특별시 강남구 압구정동","397","397","0","미성2차","74.4","202406","5","275,000","-","4","개인","개인","1987","압구정로 113","-","중개거래","서울 강남구","-"
"2081","서울특별시 강남구 세곡동","533","533","0","세곡푸르지오","59.89","202405","11","115,000","-","4","개인","개인","2012","자곡로 21","-","중개거래","서울 강남구","-"
"2082","서울특별시 강남구 세곡동","533","533","0","세곡푸르지오","74.74","202405","15","130,000","-","5","개인","개인","2012","자곡로 21","-","중개거래","서울 강남구","-"
"2083","서울특별시 강남구 세곡동","579","579","0","강남엘에이치1단지","59.86","202405","20","119,000","-","9","개인","개인","2013","헌릉로571길 20","-","중개거래","서울 강남구","-"
"2084","서울특별시 강남구 자곡동","686","686","0","강남한양수자인(4단지)","59.97","202405","7","129,000","-","8","개인","개인","2014","자곡로 260","-","중개거래","서울 강남구","-"
"2085","서울특별시 강남구 자곡동","602","602","0","강남자곡아이파크","59.96","202405","11","125,000","-","2","개인","개인","2014","자곡로 175","-","중개거래","서울 강남구","-"
"2086","서울특별시 강남구 자곡동","602","602","0","강남자곡아이파크","74.89","202405","11","151,500","-","6","개인","개인","2014","자곡로 175","-","중개거래","서울 강남구","-"
"2087","서울특별시 강남구 자곡동","619","619","0","강남자곡 힐스테이트","74.8","202405","14","115,000","-","15","개인","개인","2015","자곡로3길 21","-","중개거래","서울 강남구","-"
"2088","서울특별시 강남구 자곡동","686","686","0","강남한양수자인(4단지)","114.32","202405","17","151,000","410","9","개인","개인","2014","자곡로 260","-","직거래","-","24.05.21"
"2089","서울특별시 강남구 율현동","365","365","0","강남한신휴플러스6단지","59.98","202405","7","107,000","-","2","개인","개인","2015","밤고개로26길 50","-","중개거래","서울 강남구","-"
"2090","서울특별시 강남구 일원동","719","719","0","푸른마을아파트101동~111동","59.76","202405","8","145,000","-","13","개인","개인","1994","일원로14길 25","-","중개거래","서울 강남구","-"
"2091","서울특별시 강남구 일원동","741","741","0","래미안 개포 루체하임","71.65","202405","11","226,500","-","2","개인","개인","2018","개포로110길 50","20240603","중개거래","서울 강남구","-"
"2092","서울특별시 강남구 일원동","741","741","0","래미안 개포 루체하임","71.65","202405","11","226,500","-","2","개인","개인","2018","개포로110길 50","-","중개거래","서울 강남구","-"
"2093","서울특별시 강남구 일원동","711","711","0","수서","39.98","202405","15","85,000","-","8","개인","개인","1992","양재대로55길 12","-","중개거래","서울 강남구, 서울 서초구","-"
"2094","서울특별시 강남구 일원동","734","734","0","상록수","74.54","202405","20","200,000","-","4","개인","개인","1993","광평로10길 15","-","중개거래","서울 강남구","-"
"2095","서울특별시 강남구 일원동","711","711","0","수서","39.98","202405","21","82,700","-","14","개인","개인","1992","양재대로55길 12","-","직거래","-","-"
"2096","서울특별시 강남구 일원동","719","719","0","푸른마을아파트101동~111동","84.93","202405","21","180,000","-","11","개인","개인","1994","일원로14길 25","-","중개거래","서울 강남구","-"
"2097","서울특별시 강남구 일원동","719","719","0","푸른마을아파트101동~111동","84.93","202405","25","183,000","-","5","개인","개인","1994","일원로14길 25","-","중개거래","서울 강남구, 서울 송파구","-"
"2098","서울특별시 강남구 수서동","746","746","0","까치마을","49.5","202405","8","122,000","-","7","개인","개인","1993","광평로19길 10","-","중개거래","서울 강남구","-"
"2099","서울특별시 강남구 수서동","746","746","0","까치마을","49.5","202405","13","123,500","-","5","개인","개인","1993","광평로19길 10","-","중개거래","서울 강남구","-"
"2100","서울특별시 강남구 수서동","795","795","0","강남데시앙포레","59.81","202405","14","136,000","-","11","개인","개인","2014","광평로34길 55","-","중개거래","서울 강남구","-"
"2101","서울특별시 강남구 수서동","708","708","0","삼익","60","202405","21","134,500","-","10","개인","개인","1992","광평로51길 27","-","중개거래","서울 강남구, 서울 용산구","-"
"2102","서울특별시 강남구 수서동","746","746","0","까치마을","39.6","202406","3","96,500","-","6","개인","개인","1993","광평로19길 10","-","중개거래","서울 강남구","-"
"2103","서울특별시 강남구 도곡동","963","963","0","럭키(963)","84.97","202405","7","180,000","-","15","개인","개인","1995","논현로 213","-","중개거래","서울 강남구","-"
"2104","서울특별시 강남구 도곡동","527","527","0","도곡렉슬","84.9984","202405","7","285,000","-","19","개인","개인","2006","선릉로 221","-","중개거래","서울 강남구, 서울 서초구","-"
"2105","서울특별시 강남구 도곡동","91-5","91","5","삼성래미안","122.81","202405","8","287,000","-","9","개인","개인","2001","남부순환로 2803","-","중개거래","서울 강남구","-"
"2106","서울특별시 강남구 도곡동","467","467","0","타워팰리스1","137.24","202405","8","355,000","-","23","개인","개인","2002","언주로30길 56","-","중개거래","서울 강남구","-"
"2107","서울특별시 강남구 도곡동","972","972","0","한라비발디","84.9569","202405","9","185,000","-","10","개인","개인","2016","남부순환로365길 33","-","중개거래","서울 강남구","-"
"2108","서울특별시 강남구 도곡동","91-5","91","5","삼성래미안","122.81","202405","11","290,000","-","16","개인","개인","2001","남부순환로 2803","-","중개거래","서울 강남구","-"
"2109","서울특별시 강남구 도곡동","538-3","538","3","래미안도곡카운티","93.07","202405","11","300,000","-","4","개인","개인","2016","도곡로 320","-","중개거래","서울 강남구","-"
"2110","서울특별시 강남구 도곡동","91-5","91","5","삼성래미안","84.76","202405","12","238,000","-","9","개인","개인","2001","남부순환로 2803","-","중개거래","서울 강남구","-"
"2111","서울특별시 강남구 도곡동","527","527","0","도곡렉슬","134.9023","202405","12","405,000","-","4","개인","개인","2006","선릉로 221","-","중개거래","서울 강남구","-"
"2112","서울특별시 강남구 도곡동","161","161","0","삼성","54.81","202405","13","165,000","-","5","개인","개인","1994","남부순환로379길 14","-","중개거래","서울 강남구","-"
"2113","서울특별시 강남구 도곡동","527","527","0","도곡렉슬","120.8233","202405","15","344,000","-","20","개인","개인","2006","선릉로 221","-","중개거래","서울 강남구","-"
"2114","서울특별시 강남구 도곡동","963","963","0","럭키(963)","84.97","202405","17","183,000","-","3","개인","개인","1995","논현로 213","-","중개거래","서울 강남구, 서울 송파구","-"
"2115","서울특별시 강남구 도곡동","963","963","0","럭키(963)","124.66","202405","21","220,000","-","4","개인","개인","1995","논현로 213","-","중개거래","서울 강남구","-"
"2116","서울특별시 강남구 도곡동","527","527","0","도곡렉슬","120.8233","202405","21","325,000","-","23","개인","개인","2006","선릉로 221","-","직거래","-","-"
"2117","서울특별시 강남구 도곡동","465","465","0","우성4","152.74","202405","23","369,000","-","4","개인","개인","1985","언주로 117","-","중개거래","서울 강남구","-"
"2118","서울특별시 송파구 잠실동","19","19","0","잠실엘스","84.97","202405","7","236,000","-","5","개인","개인","2008","올림픽로 99","-","중개거래","서울 송파구","-"
"2119","서울특별시 송파구 잠실동","35","35","0","트리지움","59.88","202405","8","195,000","-","6","개인","개인","2007","잠실로 62","-","중개거래","서울 송파구","-"
"2120","서울특별시 송파구 잠실동","27","27","0","주공아파트 5단지","82.61","202405","8","251,500","507","13","개인","개인","1978","송파대로 567","-","중개거래","서울 송파구","24.05.16"
"2121","서울특별시 송파구 잠실동","86","86","0","아시아선수촌아파트","151.008","202405","9","390,500","-","3","개인","개인","1986","올림픽로4길 15","-","중개거래","서울 송파구","-"
"2122","서울특별시 송파구 잠실동","35","35","0","트리지움","59.88","202405","11","190,000","-","25","개인","개인","2007","잠실로 62","-","중개거래","서울 송파구","-"
"2123","서울특별시 송파구 잠실동","19","19","0","잠실엘스","84.8","202405","11","238,000","-","10","개인","개인","2008","올림픽로 99","-","중개거래","서울 송파구","-"
"2124","서울특별시 송파구 잠실동","19","19","0","잠실엘스","84.8","202405","11","247,000","-","25","개인","개인","2008","올림픽로 99","-","중개거래","서울 송파구","-"
"2125","서울특별시 송파구 잠실동","27","27","0","주공아파트 5단지","82.61","202405","13","297,500","-","6","개인","개인","1978","송파대로 567","-","중개거래","서울 송파구","-"
"2126","서울특별시 송파구 잠실동","35","35","0","트리지움","84.83","202405","15","237,000","-","22","개인","개인","2007","잠실로 62","-","중개거래","서울 송파구","-"
"2127","서울특별시 송파구 잠실동","22","22","0","리센츠","84.99","202405","15","243,000","-","20","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"2128","서울특별시 송파구 잠실동","22","22","0","리센츠","84.99","202405","15","235,000","-","6","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
